,Unnamed: 0,channel.name,program.name,text,prob_soft_news_us,full_date
994650,1283844,CNN,Showbiz Tonight,"show that everything was harmonic. It`s just the way it is. I mean, they are creating a television show. Television shows are showing real, real life -- ha-ha. And in real life, there is drama. There are disagreements. There`s -- you know, this is young couple that`s in love. They are going to disagree. Probably, if there wasn`t so much attention on it and there wasn`t so much at stake, they probably would be working it out a little bit more and they wouldn`t be filing in 72 days. They probably, you know, would be working on this. But there`s so much at stake here. There`s a brand. There are things. And I`m not saying it is right and I`m not saying it`s wrong. I`m just saying it is what it is. HAMMER: And I hear you saying that and I don`t disagree, Lisa, except I don`t think for a moment that they were having these fights because the cameras were rolling. FLICKER: Exactly. GASTINEAU: Yes, they are. HAMMER: And these were not some petty issues here. GASTINEAU: Yes, they do. They do. (CROSS TALK) HAMMER: Oh, so you think they really didn`t have a disagreement about their last name? GASTINEAU: No. HAMMER: You think they made it all up? GASTINEAU: No, I don`t think -- I think those are normal things. Listen, when a famous woman marries a man, there`s always an issue. Catherine Zeta Jones is married to Michael Douglas but she still goes by Catherine Zeta Jones. These are normal things when a famous woman marries another person. So I think that, you know, for the cameras, these things were played up so that they can create more issues, because truthfully, this couple really, really was really in love. HAMMER: I hear you. I hear you, but I also know that Kim would be the first to say no when those cameras are rolling. You are just seeing our life as it truly plays out. We know that reality TV heightens the drama. We do realize that, Lisa. But I think, you know, watching this play back now -- I think it is very poignant. I do want to move right now though to SHOWBIZ TONIGHT`s Kardashian split clue number three. Kim goes solo to an event last Saturday night here in New York City. And I have to say when she spoke with her friends at ""Extra,"" she didn`t have a lot to say about her husband, Kris. Let`s watch. (BEGIN VIDEO CLIP) KIM KARDASHIAN: Actually, I`m going to be in Australia for the real Halloween, so I won`t be able to dress up with Kris this year and I won`t be able to see Mason. I know, this is probably like the first year that my nephew can really understand what dressing up is. And you know, I`m sad I`m not going to be here, but Khloe and I have to go to Australia to work, so I`ll be there. (END VIDEO CLIP) HAMMER: Of",0.8554765093004513,2011-11-01
1147573,1451143,CNN,Erin Burnett Outfront,"Jimmy Lee Dykes, 65 years old. And we've done some digging into his history and we found that he has a criminal history that dates back more than 30 years across three states, starting in 1980 in Texas with a DUI. In the '90s, he was charged with improper exhibition of a weapon. That was dropped. Then in 2000, he was charged with possession of marijuana. That's a first- degree misdemeanor, served six months probation. And then in December, charged with menacing a neighbor. Jimmy Davis Jr. says that he shot at his family after apparently he damaged the road that leads to the property line that they share. So this is a man that, again, in this community, not well-thought of and has a history that dates back to the '80s. BURNETT: And, Victor, what about the bus driver who Jimmy Lee Dykes shot point-blank and killed. He died trying to defend the children on that bus. What have you learned about his story? BLACKWELL: Yes, 66 years old, named Charles Poland. His friends call him Chuck. And I had to go a few miles away to the small town of Newton, where he's lived for decades. It's a population, 1,500, and it's a community where everyone knows virtually everyone else. And I spoke a woman who has known Chuck, as she calls him, for 20 years. And I asked her if she believes her friend deserves the title of hero. (BEGIN VIDEO CLIP) CINDY MESSICK, SUPERVISOR, CHRISTIAN MISSION: I think it takes someone with a specialness to stand up to a man that's got a gun pointed at him and say, ""No, you're not having these children."" And to just go ahead and defy him and do what he did. It takes someone that is a hero. (END VIDEO CLIP) BLACKWELL: Chuck, as she calls him, has been married for 43 years. We've learned that his funeral will be Sunday morning in his hometown of Newton -- Erin. BURNETT: Victor, thank you. And now we go to Washington state, where officials are searching high and low for someone to help them grow pot. Colorado and Washington are the first states to legalize recreational marijuana use, but before they start producing and selling it in mass quantities, they say they need an expert in the proverbial field. You've heard about pot brownies. What if you could be paid to be the pot czar? Paul Vercammen is out front on the story. (BEGIN VIDEOTAPE) WHOOPI GOLDBERT, THE VIEW: State officials are looking to hire a pot consultant, to help them grow, test, and bake it into brownies. And I've got to tell you, I've put my name into the running. (LAUGHTER) PAUL VERCAMMEN, CNN CORRESPONDENT (voice-over): Whoopi joked on ""The View,"" but the pot consultant job is no joke. Washington recently made marijuana legal, users kicking it off with a midnight smoke out. Now, the state's liquor control board wants to hire a consulting firm versed in reefers and regulation.",0.8637498585042629,2013-01-31
2176116,2494586,CNN,Early Start With John Berman And Zoraida Sambolin,"ANNOUNCER: This is CNN breaking news. CHRISTINE ROMANS, CNN ANCHOR: Welcome to our viewers in the United States and around the world. This is EARLY START. I'm Christine Romans. LAURA JARRETT, CNN ANCHOR: And I'm Laura Jarrett. It's Friday, May 29th. It's 5:00 a.m. here in New York. And we begin with the breaking news. Violence and palpable outrage across the United States over the death of George Floyd at the hands of Minneapolis police. Angry crowds have gathered in several cities. They are demanding justice and accountability. In Minneapolis, protesters took to the streets for the third straight day. Some broke into the precinct near the scene of Floyd's death and set it on fire. Over 500 National Guard troops have been called in now. Let's go straight to CNN's Omar Jimenez live for us in Minneapolis. Omar, for those who might be waking up at this hour, walk us through accident happened overnight and what is happening right now? OMAR JIMENEZ, CNN NATIONAL CORRESPONDENT: Well, for starters, Laura, what is happening right now is this portion of Minneapolis is on fire. I mean, you look at this building. This building is less than a block away from the Minneapolis police third precinct, the one that was broken into and set on fire yesterday by protesters. And now, this one here. Hours later, that fire is well-extinguished, but this one is burning out of control. There is a midsection of this building that just a few moments ago collapsed down, and you can see all the spectators that are here. There's one other person walked by saying it's unbelievable as they stand here and watch. No one seems to be demonstrating at this hour. They just seem to be standing back in awe. Now, I'll catch you up on what we have seen throughout the night. This is not an unfamiliar sight over the course or throughout this city. And it's something that Mayor Jacob Frey has actually pushed against, saying that he is in support of the protesting but not in support of the damage and some of the violence that we are seeing. We know the National Guard has been called in, 500 troops called into the area here. And as we -- just take a look at something here. But 500 National Guards members called into the area. We saw looting start to spread to the St. Paul side of the Twin Cities, as opposed to just here in Minneapolis as well. Again, of course the images of the police precinct, they have put up fences to try and keep protesters out over the course of the afternoon. Well, protesters got past the fences and the fires began shortly after. Fireworks were fired into the precinct. And there's one thing you may notice. The entire time we have been standing here with a fire of this magnitude, you don't see any firefighters. No fire trucks, no police officers, nothing. This neighborhood is completely gone to the",0.051014809304485,2020-05-29
991054,1280128,CNN,Piers Morgan Tonight,"and talk about how you got back on your feet. And also just dabble slightly in marriage and divorce. GRAMMER: OK. MORGAN: Because you are something of an expert in this area, Kelsey. (LAUGHTER) (COMMERCIAL BREAK) MORGAN: Back with Kelsey Grammer. Kelsey, let's talk -- let's talk love, marriage, and divorce. GRAMMER: All right. MORGAN: I don't really mind what order you do it in, but -- but you already I think explained in a very, I think, profound way, why you think you drifted into -- I guess what turned out to be inappropriate relationships. But at the time maybe didn't seem so inappropriate. Did you struggle for a long time to have any meaningful relationship because of all the drugs, the partying, and everything else? Was it all inconsequential at the time? How did it feel to you? GRAMMER: It's interesting. I spent, oh, maybe about eight years not really settling down with anybody, kind of having, you know, peripheral relationship with people. I was mostly focused on acting, trying to get a job, doing some work. And then, when I came to New York, I met a girl. I was 28 years old, and I thought, you know, I'm tired of this. I actually want to settle down and I want to have a child. I thought, I'd like to start a family. So, I met my first wife. MORGAN: Doreen. GRAMMER: Doreen. And it went -- it went pretty poorly. MORGAN: Yes. And this lasted -- well, it last a while. GRAMMER: About a year. MORGAN: Yes. GRAMMER: But it -- well, this -- it took a long time to get divorced, which is interesting. I was in a five-year divorce, I think. MORGAN: You had a great daughter, Spencer. GRAMMER: We had a fantastic child, Spencer. MORGAN: So, that was a -- GRAMMER: It was wonderful, yes. MORGAN: Now, it's your second marriage that really starts -- this starts to really deteriorate. GRAMMER: Right. MORGAN: So, you married the stripper -- GRAMMER: Leigh-Anne. MORGAN: Leigh-Anne Csuhany. GRAMMER: Csuhany. MORGAN: Csuhany. GRAMMER: Csuhany, yes. MORGAN: In 1992. And that lasted a year. GRAMMER: That was a year. MORGAN: Lots of allegations of abuse, she fired a gun at you, there was talk of divorce, she attempted suicide. This was ""The National Enquirer"" for real. GRAMMER: Oh, it was horrible, yes. It was horrible. MORGAN: Did she fire a gun at you? GRAMMER: That was another night. That was before I married her. (LAUGHTER) MORGAN: You married her after she shot at you? GRAMMER: Yes, no, this is the -- this is what -- MORGAN: Wasn't that a warning sign, get off it? GRAMMER: I tell you, it was absurdly across -- a shot across the bow. MORGAN: A woman shoots at me, I'm thinking twice about the marriage, you know? GRAMMER: So that fell apart pretty quickly. And then I met my third wife. And what's funny is, I didn't see the -- I didn't see",0.1354784648902295,2011-10-22
964006,1250317,CNN,CNN Newsroom,"apparently doesn't want to face these witnesses who are talking about his history of abuse. JOHNS: Just a fascinating case. Thanks so much, Beth Karas. And we will be following that closely. Earlier today, I talked with our ""Legal Guys"" about the Jeffs case, asked if they were surprised that the jury in this case deliberated for just three hours. (BEGIN VIDEOTAPE) AVERY FRIEDMAN, CIVIL RIGHTS ATTORNEY: It would have been much longer, except he didn't put a defense on. The -- it really, I don't think, was a surprise to anyone. And what we learned in the trial was that Warren Jeffs and his Yearning for Zion wasn't yearning for Zion, he was yearning for children. And the evidence was overwhelming. There was no question but that we were looking at both a sexual assault and then an aggravated sexual assault. That's what the jury is thinking about right now in penalty, Joe, because they are now hearing evidence from many of the people that went through this experience, personal sexual experiences, as children. And that evidence will continue to be presented all the way through Monday, probably up to Tuesday, when they'll finally make a decision on how long he's going to spend in jail. You're looking at life, I think. JOHNS: Right. Do you agree, Richard? This is a case where you've got, you know, all this evidence. We're probably going to reach some type of decision on the sentencing phase around Tuesday. Do you think this is life in prison? RICHARD HERMAN, CRIMINAL DEFENSE ATTORNEY: Joe, if they could give him more than life, they would do that. This guy made a big mistake. He messed with Texas. And I -- you know, you don't want to do that. So now this ex-prophet, current child rapist, who is going to get sentenced, is going to get hammered by this jury. The tape recordings that were played for this jury were devastating. It was not a complex case, Joe. It was a streamlined prosecution. Other prosecution should learn from this -- Orlando. Anyway, it was a streamlined prosecution, Joe, and the jury just ate it up. It was a horrific case. And Avery's right. He put on no defense. He sat there like a lunatic. He fired all of his attorneys. Now during the sentencing phase, he stands up in court and tells the judge, Remove me from the court. I can't see my religion persecuted like this. So the judge said, Fine, you're out. (CROSSTALK) JOHNS: But I got to ask you both... HERMAN: ... put in one of his old attorneys to represent him. Yes, I mean, it's brutal. And now the testimony that's coming in is devastating, Joe. This jury is not going to tolerate it. He's facing 90 years on the 12-year-old and 22 on the 15-year-old. He's going to get it all. (END VIDEOTAPE) JOHNS: You can catch our ""Legal Guys"" every Saturday at noon Eastern. (COMMERCIAL BREAK) JOHNS: You know, Jacqui,",0.1393905231928152,2011-08-06
1822445,2138460,CNN,CNN Newsroom,"and I look forward to work on that. But, with respect to your specific, broader question, the transnational criminal organizations, the coyotes and those who traffic in people and illicit goods, do it as a business. So, yes, they exploit any reason in which somebody might have the opportunity to either receive a benefit that they do not qualify for, or to be able to stay in this country in an illegal status. They have that information. They provide it to those, and encourage them to take that dangerous journey, in exchange for a false promise that they will not be captured and deported by the United States. GRASSLEY: Have you seen a decrease in the unaccompanied alien children asylum cases, since decision to an -- end the Central American Minor program? NELSEN: Sir, we have seen some decreases overall, but I would like to point out, unfortunately, we have a 30 percent increase in UACs from October through December. And we also have a 68 percent increase in family units during that same time period. GRASSLEY: As you know, Congress is currently considering a number of young men and women to provide legal status to in any potential deal on DACA. Some people, like this senator, believe that we should limit any status to the 690,000 individuals currently enrolled in DACA. These young men and women came out of the shadows and built their life around DACA. They were brought to this country through no fault of their own, and didn't make a conscious choice to break our nation's laws. I believe there is an equity issue that necessitates addressing their status. However, that equity issue isn't present for their parents. Those men and women did choose to violate our nation laws and did make a conscious choice to immigrate here without papers. We shouldn't reward that behavior. Reports suggest several of my colleagues are now considering providing legal work authorization to these individuals. To the best of your knowledge -- my first question -- how many million of people would benefit from an amnesty that provides work authorization to the parents of Dreamers? NIELSEN: Sir, what I would say is I can tell you the number of DACA registers -- registered, which, as you said, is 690,000 -- 690,000 is the number that the Department of Homeland Security begins with in any discussion. There are a variety of bills that you know that then -- takes that population and expands it by either increasing the time period in which they could have first entered, increasing the age for which one is considered to be a so-called ""Dreamer"" and/or capturing family members and providing and some sort of status, as well. I would just say, though, that it is our position to find a permanent solution. We are not interested in addressing this through piecemeal, through year-after-year renewals, through anything less than a permanent solution. GRASSLEY: What impact would such an amnesty have on our nation's border security? NIELSEN:",0.1750985027580772,2018-01-16
811222,1083516,CNN,CNN Newsroom,"Brandee Weidenburner. He's been missing for days, so if you know anything, if you're in a hospital, in a treatment place where people are being treated or in a shelter or something and you see this gentleman in the black shirt, make sure you contact authorities, because they are looking for him. Thank you. We wish -- we're praying for you. We wish you the very best, OK? WEIDENBURNER: Thank you so much. LEMON: Thank you. And to find out how you can make a difference and help the flood victims in Tennessee, visit CNN's ""Impact Your World"" page at CNN.com/impact. Saved from the ruins of Port-au-Prince, hundreds of Haitians airlifted to the U.S. Now months later they are still here but still without a home. And since Ali has been off this week, I'm taking over his ""XYZ."" Today I'm going to talk about athletes in trouble. And I know you're probably tired of all the lurid headlines and details, but I think there's a deeper story here, and I'll tell you what it is. Make sure you stick around for my ""XYZ."" (COMMERCIAL BREAK) LEMON: After the earthquake in Haiti, an estimated 7,000 Haitian refugees were evacuated to the United States. But the Department of Homeland Security now acknowledges that some may have, quote, ""mistakenly"" been allowed to board U.S.-bound aircraft without proper travel documents. So Soledad O'Brien picks up the story now from New York. Soledad, where are these people living now, and what is their status? By the way, good to see you. SOLEDAD O'BRIEN, CNN CORRESPONDENT: And likewise. And it's been a very long and windy path for these 30 specific refugees we're talking about. At the same time the Americans were literally giving billions of dollars to help those in Haiti who have been affected by the earthquake, you had these 30 Haitians who thought they were getting rescued, airlifted out of Haiti, and they ended up getting locked up. Take a look. (BEGIN VIDEOTAPE) UNIDENTIFIED MALE: I got my I.D. O'BRIEN (voice-over): They are refugees from Haiti's devastating earthquake. They were among the thousands of Haitians airlifted to the United States by American troops amid the chaos, rescued from a country rattled by aftershocks and grief. MIKE DELVA, HAITIAN REFUGEE: The house was (UNINTELLIGIBLE), you know. The house was burned down. I -- like, everyone's hungry, you know. We need some help, right? JAMES DORINVILLE, HAITIAN REFUGEE: During the earthquake I was in a taxi and the car crashed. I fall in the water. O'BRIEN: But when they landed in the United States, at least 30 fleeing Haitians didn't get the refuge they had hoped for. Instead they were detained by U.S. immigration agents for entering the country illegally. DORINVILLE: Here and here. O'BRIEN: James Dorinville says American doctors handed him over to uniformed American servicemen on a plane in Port-au-Prince. DORINVILLE: I was sitting on the floor, sitting on the floor. I couldn't stand. So when I get under, they get me",0.4279931093884582,2010-05-07
3513,3759,CNN,Inside Politics,"the days before the caucuses reaching out to voters across Iowa. Forbes is counting on his organization come next Monday night. And, as he moved from town to town on his campaign bus, our Patty Davis was there too. (BEGIN VIDEOTAPE) PATTY DAVIS, CNN CORRESPONDENT (voice-over): Conservative activist Phyllis Schlafly and Steve Forbes walk in lock step when it comes to abortion. Schlafly is traveling with Forbes on his bus throughout Iowa touting his anti-abortion views. PHYLLIS SCHLAFLY, EAGLE FORUM PRESIDENT: If I were in Iowa next Monday, I would be voting for Steve Forbes in the caucus next year. DAVIS: Forbes has spent more days touring Iowa than any other candidate, most of it on board his campaign bus. On Monday, it's Sheldon, a town so small the grain elevator dwarfs Main Street. On Tuesday, Forbes is on the move again, this time in Carol, Iowa. The towns may be small, but Forbes' audiences are sizable: 200 in Sheldon, 300 in Carol. They like his anti-tax, anti-politician rhetoric. STEVE FORBES (R), PRESIDENTIAL CANDIDATE: This coat is going into the dumpster of history, and if you lobbyists don't like it, then you are going to have to find another line of work. We're in charge again. DAVIS: But in true politician style, Forbes shakes as many hands as he can, listens to as many voters as he can -- even this man who buttonholes him twice, once inside on global warming. UNIDENTIFIED MALE: Am I right or wrong? UNIDENTIFIED MALE: (UNINTELLIGIBLE), Jack. UNIDENTIFIED MALE: Then have him answer. DAVIS: Then again outside on disabled rights. UNIDENTIFIED MALE: Am I right or wrong? You follow what I'm saying? FORBES: I'm incensed. UNIDENTIFIED MALE: Your common sense. DAVIS: At each campaign stop, aides make the big sell to come to the caucuses. UNIDENTIFIED MALE: We don't care if they are family members, friends, neighbors, co-workers, whatever -- take responsibility to get five people there. DAVIS: After grinding out 57 days on the road wooing voter after voter in town after town, Forbes doesn't complain of being tired -- it's just the opposite. FORBES: And whatever happens politically, it will be one of the finest and best moments of my life. DAVIS (on camera): Now if it is any indication how he is received in these small towns, Forbes has the potential to do well here on Monday. The real trick, though, will be turning the enthusiasm at the rallies into votes at the caucus. Patty Davis, CNN live, Carol, Iowa. (END VIDEOTAPE) SHAW: Thank you, Patty. That's all for this edition of INSIDE POLITICS. We'll see you again tomorrow from Des Moines, Des Moines, Iowa, as INSIDE POLITICS goes on the road for two weeks. WOODRUFF: We'll be in Des Moines, and then later in Manchester to provide you the latest information leading up to the Iowa caucuses and the New Hampshire primary. And you can go online all the time at CNN's allpolitics.com. I'm Judy Woodruff. SHAW: And I'm Bernard Shaw.",0.5664053915464069,2000-01-18
1824856,2140879,CNN,Inside Politics,"why the same old debates every few months about shutting down the government? And this week's politicians say the darnedest things, President Trump you might know had his first presidential physical. And according to SNL, he has a very enthusiastic doctor. (BEGIN VIDEO CLIP) UNIDENTIFIED MALE: At the time of examination, the president was 71 years and seven months young. His resting heart rate was a cool 68 BPM. His weight, a very svelt 239 pounds. He has a gorgeous 44-inch Coke bottle waist. His has 75 inches, with the legs that seem to go on forever. Size 12 shoes so you can fill in the blanks there. And it's my expert medical opinion that the president's got a rockin' bod. (END VIDEO CLIP) (COMMERCIAL BREAK) (BEGIN VIDEO CLIP) DONALD TRUMP, PRESIDENT OF THE UNITED STATES: I'm going to make you great deals. I will make a great deal and lots of great deals for the American people. I make deals. I negotiate. I am going to make great deals for our country. We don't make great deals any more but we will once I become president. (END VIDEO CLIP) KING: Candidate Trump, you see right there, bragged a lot that he would fix a broken Washington and he bragged it would be easy. But a government shutdown at the one year mark is glaring proof Washington is not fixed and it is the president who's at the center of not great deal making but of Washington's constant chaos. In the past week alone, he twice tweeted opposition to proposals his White House was on record supporting. His shifting positions on immigration, several in the course of a few days this past week contributed to the shutdown impasse leading congressional leaders openly frustrated. (BEGIN VIDEO CLIP) MCCONNELL: I'm looking for something that President Trump supports and he's not yet indicated what measure he's willing to sign. As soon as we figure out what he is for, then I would be convinced that we are not just spinning our wheels going to the issue on the floor but actually dealing with a bill that has a chance to become law and therefore solve the problem. (END VIDEO CLIP) KING: It's so hectic and chaotic covering the Trump presidency, that sometimes words like that we just kind of let go passing by. That's the Senate majority leader the top Republican, as soon as we find out what he's for. The president of the United States one year into his administration on one of the signature issues of his campaign. That is a big source of where we are right now in a government shutdown. Is it not? RESTON: It is, but remember you were just talking about ""The Art of the Deal"" and I was reminded, you know, the 10 or 11 tips that he has at the beginning of that book and one of them is to his style is to maximize the options. He says, I never get too attached",0.2391615757320413,2018-01-21
1891651,2207889,CNN,Don Lemon Tonight,"Russia's amora exertions, that raise serious questions about how many Americans yearned to see him there. But he is virtually assured of appointing as many judges to the Supreme Court as each of his three predecessors did and could reshape Americans' lives even more significantly. It is the craziest dissonance. The cruelest, too. How do you think Donald Trump is going to reshape this country? FRANK BRUNI, CNN CONTRIBUTOR: Well, I mean, he is going to do it when he appoints his second Supreme Court justice but he has done with a tax overhaul, he is doing it with, you know, max mentioned tariffs before. I mean, issue after issue. What is so interesting about it when you step back and that is why I wrote that column, is he's doing all of this when he has such a tenuous claim to a mandate. You know, if you look at the way he was elected, if he was a normal person, he would govern with some humility and he would go for some bipartisanship because he would look at those numbers. He only won the electoral college as we remember by 77,000 votes in three particular states. And that was in the climate I mentioned in the column. I mean, you know, he did not have a very flawed opponent. He may have had help that worked from Russia. We know he had help from Russia. We don't know whether it was consequential in terms of the outcome. We know from most analyses that what Comey did toward the end probably helped him. He does not have a legitimate plan, some majority support in this country. Nothing about the way he's governed reflects that. And I think that's what makes his opponents so incredibly crazy and I think it's what makes all of this feel so surreal to so many Americans. LEMON: Someone just said something in response to this. Very interesting. He said in the coming decades or in a generation or two, we may be -- this country may be run by a minority of people, right, meaning demographically, people who are in power holding on just because of what Donald Trump is doing with the judiciary. The majority of the country won't have control over its fate. The minority of the country will be controlling that. MAX BOOT, CNN GLOBAL AFFAIRS ANALYST: Well, that's a real concern. I mean, as Frank was pointing out, I mean, Donald Trump is basically a minority president and yet he is ruling in a very heavy-handed fashion. And I really blame the Republicans and especially the Republicans on the Hill for letting him get away with it. I mean, it's crazy how Donald Trump has developed 90 percent Republican support. Republicans are afraid to press back against him on anything, even though he is doing great damage and violence to what they have stood for decades. You know, from fiscal responsibility to a lot of tariffs, to morality, all these things",0.1922945205479452,2018-06-28
1073072,1369438,CNN,Starting Point With Soledad O'Brien,"read and analyzed the book, joins us this morning. It's nice to have you with us. Thanks very much. So let me read a little chunk of Maraniss says in his new book. He says, ""It's important to say it falls into the realm of literature and memoir, not history and autobiography and should not be read as a rigorously factual account. The character creations and rearrangements of the book are not merely a matter of style, devices of compression, but are also substantive. What exactly are the discrepancies between what everybody has read in President Obama's book back in 1995, ""Dreams of my Father"" and this new book? BEN SMITH, EDITOR-IN-CHIEF, ""BUZZFEED"": Well, eventually two different sets of fact checks and Maraniss', you know, great book, which is not just a fact checking document for sure. The stories of Obama were told by his family, but turned out not to be true. Some of them kind of legends and things of his grandparents had done, which didn't turn out to have happened, from meeting Herbert Hoover to fighting colonial struggles, which are apparently typical. Things his mother told him about his father to protect him. Again, then there's a set of things where Obama had retold his own story. ""Dreams For My Father"" is very much about race, the subtitle is a story of race. And he had rearranged things in his life and turned white characters black and emphasized race and created new characters. There's one woman who, a college acquaintance of his who kind of was very central to his politics who was Swedish and made her black to kind of tell a very specific story. And I think it's a narrative device, but it's really unusual situation, which a politician has completely controlled with his own memoir so the revision is interesting. HOOVER: You talk about this conspiracy between the president and his highest critics because he's ended up inadvertently fueling the things that conservatives fear most about him. SMITH: Right, what's so interesting is that, I think in a lot of cases, somebody's political enemies, their instinct would be to debunk thinks, but he makes himself look like a wilder kid than he was. Like he did more drugs and suggesting, if he says he used cocaine and nobody has proved that and that may actually be made up. The people who would go after him or are trying to kind of prove that he was even crazier than in his memoir and he thinks his life was tamer. O'BRIEN: To what end? Why would you do that? I mean, why would you say -- especially this book was written when he was on the cusp of a political career and sort of thinking -- the conversations about race, even just the overall conversations about him. I sort of get why you start framing, who I am, where do I come from, why would you make up how much pot you smoked and if you",0.9887987144378858,2012-06-18
852303,1128849,CNN,Rick's List,"RICK SANCHEZ, CNN ANCHOR: And hello again, everybody. I'm Rick Sanchez. Good to be back in Atlanta. We're going to be on the road again real soon, but here we go with what is making the LIST on this day, a lot of stories that we could put on first. There's sports, sexual harassment, how pro athletes should treat women assigned to report on them. This is a story, by the way, that has been generating a lot of buzz all over the country, on Twitter, certainly on the Internet and on radio and television as well. And here's why we're talking about this. Let me break this down for you, in case you -- in case you haven't heard. The NFL is now investigating whether the coach for the New York Jets, Rex Ryan, a member of his staff, other coaches on the team, and many, many of the players behaved extremely inappropriately toward a female reporter who was working for Mexico's TV Azteca while they were at the Jets training facility. All right, there's the reporter, OK? Her name is Ines Sainz. She was at the Jets practice camp this weekend. She was there to do an interview with one of the few Latino quarterbacks in all of the NFL. That would be, of course, Mark Sanchez. But according to reports, members of the Jets coaching staff and the team started deliberately overthrowing passes, so they could be near her. OK. That continued for quite some time. But then it continued some more. And then they continued doing it, to the point of being obnoxious. Also, according to the team, according to reports there, the team started then -- when they went into the locker room, they saw her there and starting hooting and hollering and, well, according to some that were there, just embarrassing themselves and the female reporter. This all happening just as Sainz, this female reporter, was walking into the locker room. Now, a lot has been made of what Sainz said on her Twitter page about what happened Saturday. Today, she's saying that, look, she wasn't offended. We have got a picture, by the way, of what her Twitter page looks like. There she is, attractive young lady that she is, obviously. But did that call for the players behaving this way? And even if the players did, shouldn't the coaches, shouldn't some of the NFL officials, shouldn't somebody have pulled them back and said, OK, guys, enough? Well, there are some things going on with this story that I want to bring you up to date with. And to do that, I'm going to -- I'm going to that enlist the help of ""USA Today"" sports columnist Christine Brennan, who is good enough to join us here once again. I want to take you through a couple of things. We have got a couple of statements here, Christine, which kind of let viewers know why this thing has gotten where it is. First",0.0156585621082529,2010-09-13
2278151,2598318,CNN,CNN Newsroom,"there is never any evidence shown for a plane in the Pentagon. There is an Islamic invasion into our government offices right now. Kennedy getting killed in the plane crash, that's another one of those Clinton murders, right? The only way you get your freedoms back, is that it's earned with the price of blood. (END VIDEO CLIP) HOLMES (on camera): I mean, just wow! I mean, when we talk about the future of the party, is this it? That they actually support someone who said all these things? Is this not racing at top speed towards an extremist fringe of the party? And if so, what are the risks to party, and for that matter, country? HEYE: Well, I think it goes back to decisions that and have been made not just four years ago with Donald Trump, but even before that. You and I have talked about this. To me, Donald Trump wasn't just the problem, he was also a symptom of what the problem was. He just exacerbated it and really put it on work speed. And that's put us to where we are today. Donald Trump can't tweet. He can't go on Facebook to say the incendiary things that he has in the past right now. But he has -- he's inspired people to do that, which ultimately, you know, goes back to January 6th. Meanwhile, the Republican Party has real problems on how it can move forward and real problems of division amongst itself. It's not a recipe for success. They could still take back the House in 2022. The problem with that, Michael, is Marjorie Taylor Greene is going to be the face of the Republican Party, whether she wants it or not, or other Republicans wanted or not. And every competitive congressional seat or Senate seat, she is going to be an issue that Republicans are going to have to be talking about, not talking about what they want to do for their state or their district, that's a problem. HOLMES: yes. They're going to have their own it. I mean, 200 Republicans voted to keep her on those committees. I mean, as you noted, too, I was reading today, I mean, the fact that House chair, Liz Cheney, won a vote on her position 145 to 61, what that shows as you point out, is that when the ballots are secret you see perhaps a different private caucus than the public one. What are Republicans so afraid of? HEYE: Well, it's very simple, their voters. I dealt with this all the time when I work on House leadership. We would call them the vote no, hope yes caucus. These are members of Congress who would say to you on the House floor, yes, I know this is a good bill, it's a smart idea, but I can't vote for it. And that would be their excuse on everything. And we knew that when secret ballots would come up, that ultimately these things",0.095020325203252,2021-02-05
1465516,1780208,CNN,The Situation Room,"weapon, no one has really presented to this point a better approach than what is in this agreement. And that's what I'm still looking for. I'm meeting with constituents. If they have a better approach, I'm anxious to hear it. But I haven't heard it yet. BLITZER: In our new poll, we also asked this question, Congressman. How is President Obama handling the U.S. relationship with Iran? Thirty-eight percent approve of the job he's doing, but 60 percent disapprove. What does he need to do to convince the American public that he's on the right track here? SMITH: I mean, that's -- I'm not sure what he needs to do to convince the American public. But I think what he needs to do to convince Congress is keep talking about the details of this agreement. Look, I mean, it's -- again, we have a whole lot of issues with Iran that have nothing to do with their nuclear program. But if you're solely focused on the nuclear program, that's what this agreement was trying to do. I think what he would have to convince them is he's aware that it's not just about the nuclear program, that there is much more that we need to do. We need to work with Israel, as I said. We need to work with our Arab allies to try to contain a lot of the things that Iran is doing. I think that's the point is to make sure that we know that this is not the only problem with Iran, but it is one very big one. We do not want an Iran with a nuclear weapon. How do we stop that? This agreement does as effective a job of it as anything that has thus far been presented to me. BLITZER: All right, Congressman, stand by. We have more to discuss, including our top story, the new escalating tensions on the Korean Peninsula. Don't forget, North Korea does have a nuclear bomb, maybe a dozen, maybe on their way to 100. Much more with Congressman Adam Smith when we come back. (COMMERCIAL BREAK) BLITZER: We're back with the top Democrat in the House Armed Services Committee, Congressman Adam Smith of Washington State. Congressman, the United States, as you know, right now closely monitoring -- the tensions seemingly escalating on the Korean Peninsula along the DMZ, where the U.S. still has about 30,000 troops. These are the first clashes we have seen now in about five years between North and South Korea. At this time, though, as you well know, North Korea does have a nuclear bomb, maybe a dozen, maybe even more. How concerned are you right now that what has happened over the past 20 years in North Korea, they went ahead and developed a nuclear bomb, even though in the '90s, during the Bill Clinton administration, they worked out a deal to kill their nuclear program? How worried are you that Iran might do the same thing? SMITH: Iran is",0.1435782556750298,2015-08-20
