,Unnamed: 0,channel.name,program.name,text,prob_soft_news_us,full_date
889644,1170416,CNN,CNN Sunday Morning,"our thoughts and prayers. Public service is a high honor, but these tragic events remind us that all of us in our roles in service to our fellow citizens comes with a risk. This inhuman act should not and will not deter us from our calling to represent our constituents and to fulfill our oaths of office. No act and no matter how heinous must be allowed to stop us from our duty. (END VIDEO CLIP) COSTELLO: Very brief remarks from House Speaker John Boehner. He did release a statement last night basically saying the same things, although he added a few other things like he said ""no act must stop Congress from doing its duty"". He realizes there is a risk to all of us, and also he said an attack on one who serves is an attack on all who serve. Let's check in with Candy Crowley now, she's with ""STATE OF THE UNION"" of course which starts at the top of the hour. Candy, you heard John Boehner's comments. They were very brief; I guess I was a little surprised by that. CANDY CROWLEY, HOST, CNN'S ""STATE OF THE UNION"": Well, listen, no good can come of talking for a lengthy time on something for which there are no words. And the Republicans right now, they've pulled the agenda for next week on the house floor. There will be no action on anything controversial. This is just not the time to be out there making speeches. The longer you're out there, the more it turns political and what all of these politicians, Republicans and Democrats, most of these politicians, Republicans and Democrats are trying to do right now is to stay out of the political. I mean, we have people who have been killed. We have people who are in critical condition, and those in serious condition, so it's not really a time you want to be out there for too long. COSTELLO: It's sort of the elephant in the room, though, isn't it? I mean, there isn't any concrete evidence that this shooter acted in the way he did because of political reasons but it is the elephant in the room and it is the first thing that comes to mind in many people's minds. CROWLEY: Well, there is absolutely no percentage in the Speaker of the House getting into a discussion about who or what caused this to happen. It -- it -- it looks as though a gunman who was not in his right mind -- certainly you have to not be in your right mind to try to take out at least 18 people -- so there -- there was no political percentage and there is nothing a politician can gain by being out there talking about what the motivation was when the police haven't even done it. And there's -- there's nothing -- look, there's going to be -- there's already conversations all over the blogs, you know it, I know it.",0.0388245281134525,2011-01-09
2372230,2693197,CNN,New Day,"JOHN DUFFY, PSYCHOLOGIST, HAS COUNSELED ""VAN LIFE"" COUPLE (via Skype): They have only their own mind to work with. BRIANNA KEILAR, CNN ANCHOR: Yes. DUFFY: They cannot ask anybody else does this make sense to you? So they're really stuck with kind of deciding on their own is this relationship working and am I hearing the truth from my partner here? KEILAR: That's a really interesting point. John Duffy, thank you so much. DUFFY: Thank you for having me. KEILAR: Ahead, a doctor says a patient's family member threatened to shoot her when she wouldn't prescribe Ivermectin to a COVID patient. JOHN BERMAN, CNN ANCHOR: And, Haitians desperately trying to escape the tough living conditions they face in their country. CNN's Melissa Bell goes inside the tents and slums in what's next for many families. (COMMERCIAL BREAK) BERMAN: An election with huge consequences. It appears that Germany's left-leaning Social Democratic Party has narrowly defeated the party of outgoing Chancellor Angela Merkel in the country's federal election. Preliminary official results show the left-leaning party winning the most seats in the German Parliament. What is not entirely clear, though, is who will succeed Merkle. CNN's Frederik Pleitgen with the very latest from Berlin. This gets complicated in a hurry, Fred. FREDERIK PLEITGEN, CNN SENIOR INTERNATIONAL CORRESPONDENT: Good morning, John and Brianna. Yes, it certainly looks like there's some changes coming here in Germany with a new chancellor, and that chancellor's name could very well be Olaf Scholz of the Social Democrats. They got the largest part of the vote. And, Scholz came out earlier this morning and he said that he believes that he has a clear mandate from voters to become Germany's next chancellor and to form a government. Now, things looking really bad for Angela Merkel's party. Their main candidate not managed to get very much of the vote. In fact, record losses for that party. Now, the conservatives, which is Angela Merkel's faction -- they still believe they might be able to form a government, but it really looks like it's going to be tough for them. And, of course, Angela Merkel leaving the political stage here after 16 years, and this was certainly not the way she would have wanted to do it, guys. BERMAN: All right, Fred. Thank you very much. More than 10,000 migrants will have to go -- undergo immigration proceedings to determine if they can remain in the United States after being taken into custody in Del Rio, Texas this month. Many others have been sent back to Haiti where they face extreme danger and an uncertain future. Melissa Bell spoke to a family of Haitian deportees. She joins us live from Port-au-Prince this morning. It is quite a plight and odyssey for these families, Melissa. MELISSA BELL, CNN CORRESPONDENT: Well, John, we've been seeing more flights continue over the weekend. Seven flights arrived here in Haiti on Saturday, six on Sunday. Another six arrive tomorrow. And these are Haitians, remember, that are being",0.3052085311470686,2021-09-27
2164963,2483287,CNN,The Situation Room,"says Tomoo Oda. I'm scared to think about it every day, more people need help finding a place to sleep. Tokyo is preparing up to 2,000 rooms. Homeless advocates say it won't be nearly enough. (on camera): You have a whole new group of people who've never been out on the streets before. REN ONISHI, HOMELESS ADVOCATE: (Speaking in Foreign Language). (voice-over): So many people are living off with little money they have says Ren Onishi. In the next few weeks, they'll end up on the streets. The number of coronavirus refugees is growing by the day, just like the lines of people desperate for their next meal. (END VIDEOTAPE) BLITZER: Heartbreaking story, Will Ripley reporting from Tokyo. Will, thank you very much. And to our viewers, thanks very much for watching tonight. I'm Wolf Blitzer in THE SITUATION ROOM. I'll be back tomorrow night with another special edition of THE SITUATION ROOM at 6:00 p.m. Eastern. But before we go tonight, I want to take a moment to remember those who have lost their lives to the coronavirus. On April 1st, 3,834 people here in the United States have lost their battle with the virus. By the end of the month, that number was just over 66,000. That's a staggering, one American dead every 44 seconds during the month of April, a terrible toll from this tragedy. We want to close tonight with 44 seconds of silence, remembering the victims. Good night. And stay safe. (COMMERCIAL BREAK)",0.5024766899766899,2020-05-02
2170078,2488476,CNN,CNN Newsroom,"the State of New York are still under a stay-at-home order. Five regions, though, meeting that criteria to reopen? JASON CARROLL, CNN NATIONAL CORRESPONDENT: Right, right, right. I mean, when you look at what's happening here in the State of New York. I mean, it's much different from what's happening in many other places. I mean, you can't even really compare what's happening here compared to like a Wisconsin or a Michigan, for example. I mean, even when you look at New York, the governor made it clear that he was going to take a regional approach to this. That's why when you look at New York City, which is still under that stay-at-home order, an order that's been extended until the end of the month, until May 28th, and when you compare that to what's happening in upstate, where we are here in Binghamton, you've got five of ten regions in upstate that have met the criteria in order to begin reopening, so that's why today you'll see construction, manufacturing, curbside retail able to go forward and reopen. I mean, the folks that we've talked to up here, Poppy, this is a day that they say is a long time coming. I spoke to a man who works in construction, runs a construction company, I spoke to him in a town that sits not far from here, and he says, this day is long overdue. (BEGIN VIDEO CLIP) JOSEPH DUNDON, OWNER, DUNDON CONSTRUCTION: I'm very excited to get back to work. I know my work crew, everybody is pretty sick of being home, so we're eager to get back to work and we're doing our best to acquire all the PPE that we need for our employees, the hand sanitizer that we're going to need to help our employees stay safe on the job. (END VIDEO CLIP) CARROLL: So, reopening but trying to do their best to reopen carefully. That's going to be the story here in Binghamton. But, again, you look at New York City. New York City has only met four out of the seven criteria in order to begin reopening. So, again, New York City still on pause, still waiting to economically get back on their feet. Poppy, Jim? SCIUTTO: And, of course, that's where the population of the state is focused, so many millions affected by that. Jason Carroll, thanks very much. To Wisconsin now, confusion. Local leaders making their own rules one by one, community by community, this after the state supreme court struck down the state's stay-at-home order. Omar Jimenez in Waukesha, Wisconsin. Tell us how that looks on the ground there. OMAR JIMENEZ, CNN CORRESPONDENT: Well, Jim and Poppy, in the absence of that statewide order, what we're really seeing in places like this part of Wisconsin is that, for example, in this county, the county order is that there is no order restricting businesses and how they open. The only thing they are asking is they are recommending that these businesses",0.565129835718071,2020-05-15
977582,1265476,CNN,American Morning: Wake Up Call,"soon, they will be banned from using hand-held phones. But the board says that's not enough. They want hands-free devices included in that ban. This comes after an accident last year when a truck driver, distracted by his phone, crossed the median and smashed into a van, killing 11 people. And don't like the idea of kids getting patted down at airport security? Well, you and a lot of people. So, the TSA is rolling out a new program to cut down on child pat-downs at security check points. The plan, kids under 12 get hands swabbed and go through detectors multiple times as alternative screenings. They can also keep their shoes on. This requires training screeners so the new rules will take a few weeks to a few months to be put into place. Still ahead on WAKE-UP CALL, a check on the markets. Just a short time ago, we learned the credit agency, Moody's, downgraded French banks. We'll tell you what that means for the U.S. markets set to open in just a few hours. But first, check out our ""Get Smart"" question today. What percentage of our time online do we spend on social networks and blogs? Is it A. 23 percent, B. 43 percent, or C. 63 percent? We'll have the answer for you in 90 seconds. It's 32 minutes past the hour. (COMMERCIAL BREAK) COSTELLO: It's 33 minutes past the hour. This is your A.M. WAKE-UP CALL. Now, back to our ""Get Smart"" question today. What percentage of our time online do we spend on social networks and blogs? Is it A. 23 percent, B. 43 percent, or C. 63 percent? The answer is -- that would be A. 23 percent. That's according to a brand-new report from Nielsen. Facebook is, of course, at the top of the list followed by the website, Blogger. Tumblr came in third. Twitter and LinkedIn rounded out the list. Developing this morning, the credit agency, Moody's, downgrades French banks. Wow! Let's go to Christine Romans live here in New York. So, what does that mean for U.S. markets? CHRISTINE ROMANS, CNN BUSINESS CORRESPONDENT: Well, it means that futures are looking lower here. There's real concern, Carol, that after three years of debt problems in Europe, that the exposure to some of these French banks is still too significant and that, quite frankly, there's concern about European leadership not being able to solve this quite yet. So, a couple of these big French banks have been downgraded. They've already seen big hits to their stocks this week. And the whole financial system, as we've said a million times, is completely interconnected. So, when you have a couple of very big (INAUDIBLE) associated generality of the two banks, when you have two huge banks like this downgraded by Moody's, it makes the whole world take notice. See, the futures down this morning, Carol. COSTELLO: OK. Let's talk about something even more depressing than that. The state of poverty in America. I",0.2734754626851623,2011-09-14
1734390,2050089,CNN,Inside Politics,"often overly judgmental. Do you think, as you deal with the emotions of this day, was that enough security there? Should members of Congress be out in a public setting like that? It's a crazy question to ask. Anybody should be able to go and practice baseball, but - DESANTIS: But here's the thing. I mean today Paul Ryan told Steve this morning, I need you. We've got a - we've got a meeting at 7:00. I've got something. There would have been no security out there. I mean the only reason there was security is because Steve rates it as a member of the leadership. They usually stage behind the first base dugout. They have the SUV. They usually will stand outside the vehicle. You know they're armed and you know they're security. This guy, the shooter, was obviously on the other side of the diamond. But had Steve not been there, I think you would have seen many more injured and probably many killed. I think it would have been a really gruesome day. So having the Capitol Police there really saved lives today. I think there's no question about that. KING: All right, take me back into the parking lot. I want you to describe again just in every last detail that you can recall the gentleman who asked that question. DESANTIS: So I got into the car first. So I'm in the back seat. Jeff Duncan's walking up into the front passenger seat. His aide is driving the car. And as Jeff's getting in, there's an individual that's kind of approaching our general direction. I wasn't sure he was approaching our car. Then did he come to the car and then asked the question, are those Republicans or Democrats out there? Not really a friendly guy, not nice. Jeff said they were Republicans. And then he immediately kind of clicked and he turned around. And again, I didn't think - I thought it was a little weird, but not at the weirdness level where this guy's a security risk. But, he - in the picture, it does - it matches the type of guy. I thought it was probably late 50s, early 60s. I think they reported he's 66. So that probably fits pretty good. BLITZER: What did he look like? DESANTIS: He - you know, he was like, you know, late 50s, early 60s. I mean he had kind of like darker hair with maybe some gray in it. I think he had some facial hair, as well. And he just - he was dressed kind of - not nicely dressed at all, but not like he was wearing rags. Just the kind of - the type of guy that if you were talking down the street there with 30 other people, you probably wouldn't pick him out and think anything of him. KING: And that's all he said? He asked one question and then turned and walked away? DESANTIS: That's right. KING: All right,",0.2384615384615385,2017-06-14
367719,583229,CNN,CNN Live Sunday,"FREDRICKA WHITFIELD, CNN ANCHOR: Deadly tornadoes flattened home in the heartland. Families there brace for more as new storms fire up. Bloody Sunday in Baghdad, a string of bombs kills dozens of Iraqis and a close call at the airport. Plus, wow, the dangerous world of cops and criminals caught on tape. Welcome to CNN LIVE SUNDAY. I'm Fredricka Whitfield. That and more after this check of the headlines. Slobodan Milosevic died in his cell of a sudden, massive heart attack. That is the word coming out of the Hague, based on preliminary autopsy results. The accused war criminal's backers are claiming he was poisoned. The remains will be released to his family tomorrow. New York police plan to seek a murder indictment against Darryl Littlejohn in the death of a graduate student. Police say Littlejohn's blood was identified on plastic ties used to bind Imette St. Guillen's hands and feet. She was last seen alive at a bar where Littlejohn worked as a bouncer. Another night of stormy weather looms for parts of the Midwest. At least two people were killed overnight when tornadoes ripped through southern Illinois and southern Missouri and severe storms hit Missouri and Kansas again today. Our weather update is straight ahead. Four American troops are dead in a bombing in eastern Afghanistan. The military says the troops were on patrol when an improvised explosive device shattered their armored vehicle. And Senate Democrat Russ Feingold will introduce a measure to censure President Bush for the practice of issuing wire taps without court orders. Feingold says the president consciously violated the constitution. Today on CNN's ""Late Edition"" Senator Republican John Warner called Feingold's move grandstanding. We begin this hour with the threat of more severe weather in the Midwest. A violent storm peaked overnight roaring across the Mississippi, south of St. Louis. Daylight reveals a 20-mile-wide path of destruction in southern Missouri and Illinois. The rural area was pummeled by large hail, intense rain and several tornadoes. Two people were killed when their pickup truck was hurled into a propane tank. Another blast of severe weather is rolling across an even larger area today. CNN meteorologist Bonnie Schneider is in the weather center with more. Bonnie. BONNIE SCHNEIDER, CNN METEOROLOGIST: Well, Fredricka, as we look towards the map, we have another expansive area of tornado warnings that are happening over much of Missouri at this hour. You can see some of the storms very, very severe. Look at this one here just moving out of Henry County into Pettis County in Missouri. As we take a closer look, I want to show you a feature that shows just how powerful these thunderstorms are. Look at this. We started to get earlier a curvature here or a bow echo in the thunderstorms, indicated on Doppler radar and that means that the winds are so strong in the upper levels of the atmosphere that they're rushing down, kind of tilting back part of the thunderstorm and pushing part",0.1005919834119201,2006-03-12
1398982,1713451,CNN,Quest Means Business,"in details. For example, the idea of perpetual bonds - I don't know, maybe you can go to your bank once and ask for perpetual bonds and you can see what they're going to response on that. I don't think that the reactions shall be very positive. But in my opinion, the best thing that we can do if we renegotiate, is to talk about an extension of the maturities of Greek loans because that means that everybody can be sure all the creditors - private and public - can be sure that they can find their money back but on a longer timetable than the timetable as set today. (END VIDEOCLIP) QUEST: That's Guy Verhofstadt on the question of Greece. Now we aren't second-class citizens (RINGS BELL) and we aren't human billboards (RINGS BELL). Dozens of professional golf caddies hope to get that message across and they've launched a $50 million-dollar lawsuit to make sure they are heard. They're suing the PGA Tour and they say the PGA forces them to wear bibs that carry paid-for advertising. And as they're wearing their bibs whether it's for heroes of the whatever, none of the money goes to the caddies. It all goes to the tour. According to the complaint, the PGA makes big money from this sort of sponsorship. The Association of Professional Tour Caddies says it's been talking to the PGA for the last year and was told there was no question of giving ground on the bibs. I'm joined now by Kenny Harms from San Diego, California on the board of the Association of Professional Tour Caddies. He caddies for Kevin Na who's ranked 29th in the world. Thank you, sir, for joining us. Why do you all feel so strongly about this? At the end of the day, you're paid a salary to do your jobs and if have to wear a bit of advertising, what's that to you? KENNY HARMS, ASSOCIATION OF PROFESSIONAL TOUR CADDIES: Well you know the - what is happening is that they're putting this bib over the top of us. This is restricting us from actually getting sponsors because no sponsor knows they're going to put a sponsor on our shirt when they have a bib over the top of it. Then you have the sponsors on top of it that we're advertising on our body. In the United States of America, if you have - if you're creating income from your body, you should be rewarded for it, and we are not rewarded for it. We are not being taken care. QUEST: Right. HARMS: We're asking for only what is fair here. QUEST: Well how much would you say is -- to use your phrase - how much would be fair as a percentage of that which you're there - I mean, can you - have you put a number on it? HARMS: Well, we have learned that the PGA Tour has told the sponsors that they're getting a million dollars",0.0421411514624484,2015-02-04
283750,473025,CNN,CNN Live Today,"DARYN KAGAN, CNN ANCHOR: And with that, President Bush wraps up what looks like was about a 48-minute news conference with the White House press corps. A large, long list of items. He got to Social Security, Iraq, Iran, energy, Paul Wolfowitz being recommended to head the World Bank, steroids, just to name a few, as well as a same-sex marriage issue. Let's go to our Suzanne Malveaux at the White House, who has been listening in with us, just one of the many correspondents we'll be checking in with around the world about the president's news conference -- Suzanne. SUZANNE MALVEAUX, CNN WHITE HOUSE CORRESPONDENT: Well, Daryn, there are two things that really stood out that highlight this press conference. One, of course, the centerpiece of his domestic agenda. The president has been having a very difficult time convincing Democrats and also his own party to push forward, to buy into this idea of private accounts. President Bush very dismissive of any suggestion that he has failed in convincing the American people that that would be a successful route, saying that he didn't even come up with the plan, that certainly this alone would not work. Even made light of a possible timetable, saying as soon as we get it done, no matter whatever that means. The president, of course, somewhat defensive in that. Because to take look at the polls, dismiss the polls as well, but all the polls that we have seen show that the American people just simply don't buy this plan. A lot of frustration from Democrats who want the president to come up with a plan of his own and Republicans, specifically, who feel they're under a lot of pressure from their own home constituency about taking on an issue that is so contentious. And as you know, of course, Daryn, this comes at a time when Congress is going to be in recess. They're going to go back to their voters and again be faced with this very tough question. Now, when it come to the foreign agenda, of course President Bush again focusing on Iraq. Now, the latest poll from an ABC-""Washington Post"" poll shows that most people, again, do not buy into his larger vision here, that it's worth it to shed American blood for the sake of spreading democracy. That is why President Bush, of course, talking about democracy on the march in the Middle East, and particularly the success inside of Iraq, saying it was a bright moment, the fact that you see the National Assembly in Iraq gather today. The fact that it was prime minister -- Italy's prime minister, Silvio Berlusconi, who he had a conversation with this morning who assured him that, look, they're pulling out their troops, but at the same time, they're going to make sure that they first talk about the coalition, the Iraqi -- the training of Iraqi troops, that this is not a change in policy. President Bush, again, making the",0.2372816963042527,2005-03-16
1254960,1565935,CNN,Your Money,"BARACK OBAMA, (D) PRESIDENT OF THE UNITED STATES: -- retail salespeople who work their tails off and are still living at or barely above poverty. (APPLAUSE) (END VIDEO CLIP) CHRISTINE ROMANS, CNN HOST: The president has called for raising the minimum wage to $9 an hour. He also supports a bill in Congress to raise it to $10.10. But fast foods workers say $15 an hour the living wage they need. The question, a living wage, who pays? Could raising the minimum wage ultimately hurt the very workers it's meant to help? It's all in the eye of the beholder. First, look through the low wage workers eyes for a moment. The minimum wage hasn't risen since 2009. It's $7.25 today. That's, you know, about $15,000 a year if you look at the federal level. Workers say simply not enough to live on. But look at it now through the eyes of the fast food CEO. If wages go up they will have to pass on the increased cost to consumers. Good- bye $1 menu, hello $1.25 menu. But the worker sees the big CEO salaries. Burger Ling's CEO $6.5 million. Yum brand CEO, that's Taco Cell, KFC, Pizza Hut, $11 million, McDonald's CEO, almost $14 million. But the CEO maybe, the business view is a little bit different. Automation - if workers get too expensive they can be replaced by machines. McDonald's uses order touch screens in Europe. Applebee's is putting a tablet at every single table. Now, back to the worker. The worker says they deserve a living wage. This isn't just teenagers flipping burgers. The average age of a fast food worker is 29 years old. More than quarter of fast food workers are parents raising kids. But the other view, these jobs were never intended to raise a family on. The minimum wage is for unskilled entry level workers. There are bigger economic forces at play here. It's not the fault of the industry. Bottom line, the minimum wage, a loaded issue, an issue loaded with emotion and different points of view. Here's how one Wendy's worker put it. (BEGIN VIDEO CLIP) RYNETTA BENNETT, FAST FOOD WORKER ON STRIKE: I have been going to college, but this is one of the reasons why I'm out here today, because I'm trying to fight for my career and fight to go to college and better my life and be more successful. (END VIDEO CLIP) ROMANS: Diane Swonk is the chief economist for Mesirow Financial. Diana, on a human level I want all those people to make $15 an hour, I want them all to make $50 an hour. DIANE SWONK, CHIEF ECONOMIST, MESIROW FINANCIAL: We all want them to make a lot of money, of course. ROMANS: There's a lot of reasons why you find yourself in some of these jobs. But on an economic level, what does it fix to raise the wages? SWONK: Well, you know, there's a tenuous forces right now. A little bit of",0.3170864451197072,2013-12-07
1344926,1659184,CNN,Sanjay Gupta Md,"is in adults. As a result, typically teenagers cannot fall asleep at 10:00 or 11:00. GUPTA: On average, experts say, teens need more sleep than younger school kids. They need nine hours of sleep every night. Only one out of ten teens actually sleeps that much according to a new study in ""The Journal of Pediatrics."" The rest are sleep deprived and the result, a decreased ability to think and concentrate, not to mention a heightened risk of obesity, depression, even a higher risk of being in a car accident. (END VIDEOTAPE) GUPTA: I am fascinated by this topic and, again, in part because a lot of us have kids and trying to decide what time they should be waking up. To talk more about it is Ron Clark. He is founder of Ron Clark Academy. It's a prominent middle school that also serves as an educational training facility for tens of thousands of teachers from across the country. Pleasure for being on the program. RON CLARK, RON CLARK ACADEMY: Thanks so much for having me. I appreciate it. GUPTA: So, you've heard this report. We'll talk about that in a second. But let me ask about the academy. What time do the kids start there? CLARK: They start at 8:00 and some arrive as early as 7:15. GUPTA: How is that first part of the day for them? How do they perform, how do they do? CLARK: We love it actually. I'm not a morning person. The kids in the 8:00 classes tend to focus better and test scores are better. And teachers want the classes at 8:00 a.m., because kids tend to retain more information earlier in the morning. GUPTA: What drives the decision, though, in terms of when to start? I'm sure part of it is obviously trying to gauge how the students are going to do, but there's a lot of other factors that weigh in? CLARK: It's society. It's the parents, because they need to get to work they need to drop the kid off at 7:15 so they can get to work on time. It's to accommodate the society we live in. GUPTA: So, the parents are getting to work. Also, I know school buses, for example, will recycle from one group of students to the next group of students so you have to start them at staggered times as well. Things like that make a difference. When you hear this sort of study, you saw the piece there, what do you make of it? You've been at this for a long time. Does it play a role for you in terms of how you would start school? When you would start it? CLARK: Yes, lack of sleep's really an important thing in society that we deal with all the time with our kids, but I think there are things parents can do such as having the clothes laid at night before the kid goes to bed and trying to minimize the time to",0.1364861354003885,2014-08-31
649835,904303,CNN,"Campbell Brown: No Bias, No Bull","but smile? CHILDREN: You can vote however you like ... MATTINGLY: Sixth and seventh graders from Atlanta's Ron Clark Academy showed the country they had a better grasp of the issues than a lot of adults. Their rap song about the virtues of voting rocketed them onto national TV and grabbed millions of clicks on YouTube. (on camera): So after all that success, the kids were faced with one big question? What do we do next? The answer was come up with another song and take all this attention they have been getting and turn it into political clout. CHILDREN: Iraq can stay strong on their own ... MATTINGLY (voice-over): The new song is Dear Obama. A letter to the president-elect, and they're taking on all the tough issues. UNIDENTIFIED FEMALE: Please pay off all our debts to China MATTINGLY: There's advice about the economy. CHILDREN: Tax cuts for the middle class OSEI AVRIL, RON CLARK ACADEMY STUDENT: I believe deregulation of these big businesses is the main cause for us to go into this economic crisis. MATTINGLY: All of this tough enough to write about, even tougher to rap about. KENNEDY GUEST-PRITCHETT, RON CLARK CADEMY STUDENT: We couldn't find anything to ride with Ahmadinejad. MATTINGLY: But for the kids, the election, the results, and their cameo role in all of it was a life changing lesson. UNIDENTIFIEED FEMALE: Barack Obama, he broke the barrier for us. Now we feel since he did it, we can do it as well. MATTINGLY (on camera): All right. Now that Obama has been elected, how many of you believe now you have the chance to become president. (voice-over): So who knows? A future president could be performing right here. But for now, if the president-elect is listening, they say they will all settle for an invitation to perform at the inauguration. (SINGING) MATTINGLY: David Mattingly, CNN, Atlanta. (END VIDEOTAPE) BROWN: And they are great. We're going to be back in a moment with a Christiane Amanpour investigation. Stay with us. (COMMERCIAL BREAK) BROWN: This month marks the 60th anniversary of a UN treaty meant to put an end to genocide forever. It was signed in response to the death of 6 million Jews during the Holocaust. But in the years since millions have died in the killing fields of Rwanda, Iraq, Bosnia, Cambodia and Darfur. Our chief international correspondent Christiane Amanpour reports on the horrifying genocide in Rwanda and how it all began. (BEGIN VIDEOTAPE) CHRISTIANE AMANPOUR, CNN CORRESPONDENT (voice-over): General Romeo Delaire (ph), the head of UN forces in Rwanda knew that trouble was coming. For months, the UN commander in Rwanda had warned his bosses in New York that Hutu extremists were arming and training militias. Then on April 6, 1994, the plane carrying the presidents of Rwanda and neighboring Burundi was shot down, a double assassination. This was the moment the Hutu plotters had been waiting for. The death of the president was the start point, the signal? UNIDENTIFIED MALE:",0.203996983408748,2008-12-03
1067890,1363985,CNN,Fareed Zakaria Gps,"FAREED ZAKARIA, HOST: This is GPS, the Global Public Square. Welcome to all of you in the United States and around the world. I'm Fareed Zakaria. We've got a great show for you today. We'll start with Mitt Romney's plans for the American economy. I have an exclusive interview with his senior economic advisor, Glenn Hubbard. Then, Syria, what's next after that massacre of civilians almost 50 children killed? I will ask Fawaz Gerges, the noted expert. Next up, the Harvard Business School's Michael Porter, he is the most cited author on business and economics in the world. He has a new study to talk about. First, here's my take. Kofi Annan's mission in Syria, which appears to hope that Syria's President Assad will negotiate his own departure, seems utterly doomed. Instead, America and the Western world, indeed the civilized world, should attempt to dislodge the Assad regime. But is there a smart way to do it? For a number of reasons, military intervention is unlikely to work in Syria. Unlike in, say Libya, Syria is not a vast country with huge tracts of land where rebels can retreat, hide and be resupplied. Syria is roughly one-tenth the size of Libya, but with three times as many people. Perhaps for this reason, the Syrian rebels have not been able to take control of any significant part of that country. The geopolitics of military intervention are also unattractive. In Egypt and even in Libya, all the major regional powers, world powers, were on the side of dislodging the regime or at least passively accepting that it would happen. In Syria, that is not the case. Iran and Russia have both maintained strong ties to the Assad regime. So were the Western powers to intervene, it would quickly become a proxy struggle, with great power-funded militias on both sides. That would likely result in a long, protracted civil war with civilian casualties that would dwarf the current numbers. Think of the Lebanese civil war of the 1980s that lasted a decade, killed over 150,000 people and displaced over a million. The Syrian regime has stayed intact. There have been no major defections from the army, intelligence services or business community. Why? Well the regime is Alawite, a Shiite sect that represents about 10 percent of Syrians, and the key military and intelligence posts belong to Alawites. These loyalists stick with the regime because they know that in a post-Assad Syria, they would likely be massacred. But Assad has also been able to stop defections among the Sunni and Christian members of the ruling elite, presumably with a mix of threats and bribes. Now, that's where the regime might be vulnerable. Syria is not an oil state. The regime does not have unlimited resources with which to buy off elites. So were truly crippling sanctions to be put in place, including an embargo on energy, it is likely that the regime would begin to crack. That might mean a brokered exit for the",0.099522000245128,2012-06-03
1463944,1778626,CNN,CNN Newsroom,"representative for the Asia Foundation. Thanks for your time today. China SAYS is investigating the director of the country's work safety agency following last week's deadly chemical exPLOsion in Tianjin. CHURCH: Authorities are working to clean up the toxins left behind. Will Ripley reports on the challenges they face. (BEGIN VIDEOTAPE) WILL RIPLEY, CNN CORRESPONDENT: Right now, several thousand people are on the ground working to clean up the chemical disaster unfolding here. You can see the crews behind me. They had to throw out the hazmat suits they were wearing and they changed into these new yellow suits because they were contaminated with sodium cyanide. They have detected and collected that deadly toxin and other deadly chemicals in this area. We are a half a mile from the blast site and the chemicals that they found, they have deposited in this truck. You can see they have the storage containers to secure it safely and ship it to an area where it can be contained and away from the public. Keep in mind, we are standing just across the street from thousands of apartments where people are supposed to be moving in, in less than two months. A state reporter, who tagged along with the crews and travelled to the center of the blast site, which is heavily restricted, so there's no access to the general public. This reporter was embedded with the crews. As they got closer to the center of the blast site, the levels of sodium cyanide and neurotoxins exceed the measuring capacity of their testing meters. That shows you just how heavily concentrated these chemicals are. And it's made worse on the ground by the fact it has been raining today. While the rain clears the pollution in the air it makes things more complicated on the ground. The water can interact with the chemicals that these folks here, these hazmat workers here are working to detect. The cleanup effort continues and so does the process of identifying the bodies. The death toll is holding steady and more and more families are getting confirmation that their loved ones were killed in this disaster a week ago but it's there is a search underway for the missing. And there are dozens missing a full week after this exPLOsion and the ensuring environmental disaster that this city and this country is still coming to terms with. Will Ripley, CNN, Tianjin, China. (END VIDEOTAPE) BARNETT: Britain's Sebastian Coe has been elected as the president of the International Association of Athletics Federations, the world governing body for track and field events. CHURCH: He beat out a fellow former Olympian of Ukraine for the post. Coe is a four-time Olympic medalist and considered one of the greatest middle distance runners in history. BARNETT: The election was held three days before the 2015 championships in Beijing and it comes in the midst of a series of doping allegations and cover-up by the organization. Donald Trump stands as the clear front runner",0.0258372322088155,2015-08-17
2134268,2452159,CNN,CNN Newsroom,"Hatay, Turkey. (END VIDEOTAPE) BALDWIN: Arwa, thank you for shining the light on all of these, you know, children. If you'd like to help people in Syria, CNN has a list of vetted organizations working on the ground there. You can find that list, just go to CNN.com/impact. I'm Brooke Baldwin and thank you for being here.",0.2181259600614439,2020-02-18
